"Twitter ID","Tweet text","Tweet Date","Source/Client"
"2833119062","Indian students visiting Pakistan under Routes to Root exchange program meet High Commissioner Dr. T C A Raghavan: http://t.co/uw9scSrBpy","2015-01-29 05:22:40","Twitter Web Client"
"2833119062","Republic Day Celebrations at High Commission of India in Islamabad:http://t.co/NmBPqZdrAd","2015-01-29 05:17:35","Twitter Web Client"
"2833119062","High Commissioner Dr. T C A Raghavan meets with office bearers of Faisalabad Chamber of Commerce and industry: http://t.co/1ygjUsoRxz","2015-01-29 05:16:23","Twitter Web Client"
"2833119062","Successful Elections to Jammu and Kashmir Legislative Assembly: http://t.co/7VrXA01Sos","2015-01-09 11:46:45","Twitter Web Client"
"2833119062","RT @narendramodi: Terror attack in Pakistan near Wagah Border is shocking. I strongly condemn such a dastardly act of terrorism.","2014-11-02 18:00:40","Twitter Web Client"
"2833119062","RT @narendramodi: I convey my greetings on @UN Day. It is a day to celebrate the achievements of the UN &amp; look at a roadmap for the future.","2014-10-24 15:04:00","Twitter Web Client"
"2833119062","Negative Publicity against India on floods in Pakistan: http://t.co/KC3y5JGCj2","2014-10-24 15:02:26","Twitter Web Client"
"2833119062","Appeal to public in Indiia for information on Individuals in Pak Jails: http://t.co/vPFwkNAQaM","2014-10-24 14:57:03","Twitter Web Client"
"2833119062","Polio Certification Advisory for Visa Applicants at Indian High Commission in Islamabad: http://t.co/GmmG7mLVAJ","2014-10-01 16:28:24","Twitter Web Client"
"17097223","@nasscom along with @cequity launched a case study on #analytics &amp; its attributes, to promote its usage. #MouMent http://t.co/Tl3jx4xtD8","2015-03-05 13:28:14","Twitter Web Client"
"17097223","RT @TiEBangalore: Applicants referred by VCs, angels, @Nasscom and yours truly. 
http://t.co/L97Hjp44ML","2015-03-05 09:03:29","Twitter Web Client"
"17097223","RT @Ll5Raushan: It does not happen often that an organisation becomes a movement: PM @narendramodi on @nasscom","2015-03-05 09:02:26","Twitter Web Client"
"17097223","RT @netsolutions: Register here http://t.co/pSw8b8JaOQ for the @nasscom meet on 7th March to be held on the premises of @netsolutions","2015-03-05 09:02:18","Twitter Web Client"
"17097223","RT @achyutaghosh: @Happiestminds @dsalagame on takeaways from @Nasscom #NILF2015 around #digitaltransformation #Poweredbyresearch http://t.…","2015-03-05 09:02:10","Twitter Web Client"
"17097223","RT @aoladi: Was great to be part of the @nasscom product conclave http://t.co/8eCUG9m0mY #innovation is surely looking up!","2015-03-05 09:02:01","Twitter Web Client"
"17097223","RT @UKTI_India: India can take IT solutions 2 the world @nasscom http://t.co/EwhYJ76Biv As start-up ecosystem builds up India turning innov…","2015-03-05 09:01:36","Twitter Web Client"
"17097223","Expert Gulshan Rai will now take charge as special secretary for cyber security. #TheWire Read more at: http://t.co/56NKfpy3fa","2015-03-05 09:00:47","Twitter Web Client"
"17097223","RT @bsindia: India can become second largest start-up ecosystem, says R Chandrasekaran, Chairman, .@nasscom http://t.co/RQo8v8pJFh","2015-03-05 05:35:08","Twitter for Android"
"17097223","RT @rsprasad: My address to the august gathering of India's IT leaders at the silver jubilee celebrations of @nasscom . Watch: https://t.co…","2015-03-03 09:13:24","Twitter for Android"
"17097223","RT @narendramodi: At the programme to mark the 25th Foundation Day of @nasscom. Watch. http://t.co/ioFgrC7TMh","2015-03-02 12:46:51","Twitter Web Client"
"17097223","RT @Social_Cops: .@PMOIndia strikes the right note at @nasscom's 25th anniversary, urges #entrepreneurs to go #mobile. Take a look- https:/…","2015-03-02 12:40:19","Twitter Web Client"
"17097223","With roots in India &amp; branches in Germany &amp; USA, #NasscomWelcomes @ERP_BOSS are experts across services. http://t.co/RVsk7RlJ9M","2015-03-02 12:39:08","Twitter Web Client"
"17097223","RT @ArchNeha: Dinesh Malkani - Cisco President - India &amp; SAARC with @PMOIndia @nasscom @Cisco @cisco_in http://t.co/j8JttBttjc","2015-03-02 11:49:36","Twitter Web Client"
"17097223","RT @ProcessNine: ""NASSCOM has grown from an organization to a movement in a very short span of time"" - @narendramodi at 25th yr celebration…","2015-03-02 11:49:28","Twitter Web Client"
"17097223","RT @IndEmbYangon: “@TCS_News: TCS wins Trailblazer Award at @nasscom 25th Ann. H'ble PM of India @narendramodi presented the award http://t…","2015-03-02 11:49:23","Twitter Web Client"
"17097223","RT @iyernil: RT @radhesh_k: IT=India Tomorrow. At @nasscom 25 year celebration.  http://t.co/6dZh0GQaFo - True service to the nation - cong…","2015-03-02 11:49:05","Twitter Web Client"
"17097223","RT @PMOIndia__: on the use of IT to meet the challenge of cyber security, while speaking at the @nasscom programme.
https://t.co/wnPNxd5Dxe""","2015-03-02 11:48:44","Twitter Web Client"
"17097223","RT @Uniken_Inc: @Sanjay_Desh @Uniken attends PM @narendramodi's address on #cybersecurity being PM's top agenda for IT @nasscom http://t.co…","2015-03-02 11:48:35","Twitter Web Client"
"17097223","RT @A2Zapps: @nasscom 25 yr event @narendramodi  spoke about #cloud +tech-agnostic platform+quick-built mobile apps ...It was the perfect @…","2015-03-02 11:48:17","Twitter Web Client"
"17097223","RT @hvgoenka: @karthikrupakula @BT_India Hearing NaMo at @nasscom yesterday, encouraging signs 4 greater investment in digital and new econ…","2015-03-02 11:48:09","Twitter Web Client"
"17097223","RT @veer_beti: ""@PMOIndia: PM @narendramodi at the @nasscom programme. http://t.co/JPXpus7jEY""","2015-03-02 11:46:46","Twitter Web Client"
"17097223","RT @drsvashishtha: @narendramodi:BestWishesTo @nasscom AsTheyComplete25Years.TheirContribution InFacilitatingGrowthOfIndia'sIT &amp;Software In…","2015-03-02 11:46:39","Twitter Web Client"
"17097223","RT @drsvashishtha: @narendramodi:At @nasscom Event,Urged ITIndustryToDevelopInnovativeMobileApps ForCitizens&amp;NeedToUseIT ToMeetChallenge Of…","2015-03-02 11:46:35","Twitter Web Client"
"17097223","RT @NitiCentral: “IT changed the way the world looks at India"" PM @narendramodi at @nasscom event http://t.co/MydGggtN20 http://t.co/LBn1oe…","2015-03-02 11:45:36","Twitter Web Client"
"17097223","RT @krishneygroup: “IT changed the way the world looks at India"" PM @narendramodi at @nasscom event http://t.co/lcifBaaICm http://t.co/kdhC…","2015-03-02 11:45:22","Twitter Web Client"
"17097223","RT @kyronGlobal: Very proud to have joined @nasscom's 25th anniversary celebrations with a keynote by our hon'ble PM Mr.@narendramodi. http…","2015-03-02 11:45:15","Twitter Web Client"
"17097223","RT @NitiCentral: .@nasscom Silver Jubilee – @narendramodi celebrates India’s I.T. Industry http://t.co/LBn1oeY572 http://t.co/noyvNkSuZH","2015-03-02 11:43:45","Twitter Web Client"
"17097223","RT @poojasareen90: '@nasscom Celebrates Journey Of 25 Years, PM Modi Hails Its Contribution To Deliver Transformation &amp; Innovation http://t…","2015-03-02 11:43:34","Twitter Web Client"
"17097223","Multiple drivers are supporting the current start-up ecosystem to reach its hyper inflection point #PoweredByResearch http://t.co/1HDc2Kr3Kq","2015-03-02 09:42:19","Twitter Web Client"
"17097223","RT @rsprasad: Spoke at 25th anniversary of @nasscom.NASSCOM has played a great role in the success of Indian IT industry. http://t.co/toTqp…","2015-03-01 16:56:52","Twitter for Android"
"17097223","RT @PMOIndia: Technology can play a big role in fighting corruption. Through technology, lot of transparency can be brought in: PM
https://…","2015-03-01 16:56:22","Twitter for Android"
"17097223","RT @PMOIndia: Sooner you look at creating innovative mobile apps, the quicker you will capture the market: PM at @nasscom event
https://t.c…","2015-03-01 16:55:51","Twitter for Android"
"17097223","RT @RentalaShekhar: Just wanted to thank @PMOIndia @narendramodi again for attending @nasscom's 25 year celebrations. It was an honour! htt…","2015-03-01 15:17:47","Twitter for iPhone"
"17097223","RT @narendramodi: Also asked IT industry to help promote India's tourism potential &amp; spoke on how technology can help curb corruption. http…","2015-03-01 15:13:20","Twitter for iPhone"
"17097223","RT @narendramodi: At @nasscom event, urged IT industry to develop innovative Mobile Apps for citizens &amp; the need to use IT to meet challeng…","2015-03-01 15:13:17","Twitter for iPhone"
"17097223","RT @narendramodi: Best wishes to @nasscom as they complete 25 years. Their contribution in facilitating growth of India's IT &amp; software ind…","2015-03-01 15:13:12","Twitter for iPhone"
"17097223","RT @ravirajhosur: PM Shri .@narendramodi being welcomed on arrival @the SilverJubileeCelebrationCeremony of @nasscom http://t.co/SVDLkVd6ef…","2015-03-01 15:12:09","Twitter for iPhone"
"17097223","RT @ravirajhosur: PM Shri @narendramodi at the Silver Jubilee Celebration Ceremony of .@nasscom http://t.co/GoCXMzKsva #InnovateForIndia","2015-03-01 15:12:00","Twitter for iPhone"
"17097223","RT @Canvazify: Innovation distinguishes betwn a leader and a follower ~ SteveJobs.  http://t.co/IYRbGfHB07 is live #BeTheLeader @PMOIndia @…","2015-03-01 13:46:59","Twitter for iPhone"
"17097223","RT @manojsirsa: It does not happen often that an organisation becomes a movement: PM @narendramodi on @nasscom #InnovateForIndia","2015-03-01 13:45:09","Twitter for iPhone"
"17097223","RT @manojsirsa: IT changed the way the world would look at India: PM @narendramodi at the @nasscom programme #InnovateForIndia","2015-03-01 13:44:20","Twitter for iPhone"
"17097223","RT @manojsirsa: Your efforts will inspire the younger generations: PM @narendramodi at the @nasscom programme #InnovateForIndia","2015-03-01 13:44:13","Twitter for iPhone"
"17097223","RT @manojsirsa: The faster you all make mobile apps, the faster you will capture the market: PM @narendramodi #InnovateForIndia @nasscom","2015-03-01 13:43:52","Twitter for iPhone"
"17097223","RT @Swats26: Probably the best speech I hv ever heard: @narendramodi @PMOIndia! Inspiring, full of anecdotes, 10/10. Thank you @nasscom @NA…","2015-03-01 13:43:33","Twitter for iPhone"
"17097223","RT @manojsirsa: Can we, through this industry create a big market for India's tourism: PM @narendramodi #InnovateForIndia @nasscom","2015-03-01 13:43:26","Twitter for iPhone"
"17097223","RT @manojsirsa: We need a revolution in mobile governance: PM @narendramodi at the @nasscom programme #InnovateForIndia","2015-03-01 13:43:15","Twitter for iPhone"
"17097223","RT @mshaks01: Day is not far when Cloud Godowns &amp; Cloud Lockers will be a reality. @narendramodi at @nasscom @PMOIndia #DataStorage @CNBCTV…","2015-03-01 12:11:31","Twitter for iPhone"
"17097223","RT @DSCI_Connect: #Cybersecurity is biggest challenge for world. India shud build capabilities n the direction Says @narendramodi @nasscom …","2015-03-01 12:11:18","Twitter for iPhone"
"17097223","RT @shyammundhada: Congratulations @nasscom for 25 years and building Indian #IT Industry. Fantastic speech by PM #Modi #nasscom @PMOIndia","2015-03-01 12:11:10","Twitter for iPhone"
"17097223","RT @nsnmurty: @narendramodi @nasscom expanded the egovernance definition to Easy-Governance Economical-Governance... http://t.co/z78QDCgr9C","2015-03-01 12:10:58","Twitter for iPhone"
"17097223","RT @Pankaj_1972: Cloud Godowns and lockers would be the next services @narendramodi @nasscom #datacenter","2015-03-01 12:10:44","Twitter for iPhone"
"17097223","RT @juyalmanish: @narendramodi PM strikes the right note by asking IT stakeholders at #NASSCOM summit to lead by innovation in India @PMOIn…","2015-03-01 12:10:38","Twitter for iPhone"
"17097223","RT @ajaylulia: @narendramodi claims India will have #cloud #godown in near future @nasscom","2015-03-01 12:10:32","Twitter for iPhone"
"17097223","RT @karnanupam: IT= India Tomorrow; Celebrating 25 years of @nasscom @narendramodi #theTajPalace #Delhi http://t.co/R3X2Lb3TT2","2015-03-01 12:10:28","Twitter for iPhone"
"17097223","RT @channelrt: We have 2 concentrate on Cyber security,this has bcome a big challenge 4 everyone today :@PMOIndia @nasscom #nasscom http://…","2015-03-01 12:10:23","Twitter for iPhone"
"17097223","RT @alokebajpai: Modi's ideas for entrepreneurs: start a Google in India, cyber security, cloud godowns and cloud lockers @nasscom @narendr…","2015-03-01 12:10:16","Twitter for iPhone"
"17097223","RT @deswal_ravinder: ""@PMOIndia: When we talk of @nasscom we remember Devang (Mehta). I knew Devang very well: PM @narendramodi""","2015-03-01 12:09:56","Twitter for iPhone"
"17097223","RT @sriniwasan: @narendramodi encourages #cybersecurity in India @nasscom leadership event.","2015-03-01 12:09:30","Twitter for iPhone"
"17097223","RT @channelrt: We have expectations only from those who r performing well, hence i am posing this question to you all :PM .@nasscom http://…","2015-03-01 12:09:24","Twitter for iPhone"
"17097223","RT @prukalpa: ""Can our indian youth solve the problem of cyber security? Lets solve a global problem!"" says @narendramodi #makeinindia cc @…","2015-03-01 12:09:19","Twitter for iPhone"
"17097223","RT @awnishbaria: The whole world is worried about cyber security we could provide this world a cyber safety with our talent :@PMOIndia at @…","2015-03-01 12:09:06","Twitter for iPhone"
"17097223","RT @ajaylulia: @narendramodi appreciates IT penetration in entire India @nasscom","2015-03-01 12:08:57","Twitter for iPhone"
"17097223","RT @shuklasaab: Issues like Cyber Security need to be dealt with innovative solutions from India for the world - @PMOIndia Sh. @narendramod…","2015-03-01 12:08:52","Twitter for iPhone"
"17097223","RT @FocusNewsIndia: PM @narendramodi says mobile apps important to capture market early, on @nasscom 25th anniv http://t.co/lYUpJhnQQT http…","2015-03-01 12:08:15","Twitter for iPhone"
"17097223","RT @channelrt: I have a question lingering in my mind - why Google was not innovated in our country : @PMOIndia @nasscom #nasscom http://t.…","2015-03-01 12:07:57","Twitter for iPhone"
"17097223","RT @Pankaj_1972: Cyber security is the next Big frontier .. Innovation challenge to the Indian Youth @narendramodi @nasscom 25 years","2015-03-01 12:07:53","Twitter for iPhone"
"17097223","RT @channelrt: ""IN Pics : @PMOIndia @rsprasad @jayantsinha at the 25 years celebrations of @nasscom #nasscom http://t.co/AAxN5czpr2","2015-03-01 12:04:55","Twitter for iPhone"
"17097223","RT @shuklasaab: The need for IT is to play a larger role in global scheme of things, says @PMOIndia Sh. @narendramodi at @nasscom.","2015-03-01 12:04:43","Twitter for iPhone"
"17097223","RT @Umashankar35: .@narendramodi Tells @nasscom . Guys, when will you create a Google here? :D","2015-03-01 12:04:32","Twitter for iPhone"
"17097223","RT @VeereshMalik: @shivithukral @PMOIndia @nasscom @narendramodi It has been a long time since anybody recognised Dewang Mehta, the real fa…","2015-03-01 12:03:54","Twitter for iPhone"
"17097223","RT @shuklasaab: Even the IT industry is unaware of its expansive reach across world, says @PMOIndia Sh. @narendramodi at @nasscom IT Drivin…","2015-03-01 12:03:47","Twitter for iPhone"
"17097223","RT @Pankaj_1972: @narendramodi to @nasscomYou don't know where all you have reached and made an impact. Your last customer is 2 steps ahea…","2015-03-01 12:03:32","Twitter for iPhone"
"17097223","RT @KaranBajwa_IN: Connectivity has a direct bearing on GDP says @narendramodi @nasscom","2015-03-01 12:03:25","Twitter for iPhone"
"17097223","RT @Swats26: Information ways I.e. Iways today are just as important as Highways! Says @PMOIndia @narendramodi at @nasscom http://t.co/AqDx…","2015-03-01 12:02:04","Twitter for iPhone"
"17097223","RT @buzzindelhi: iWays are as important as Highways :: PM @narendramodi at @nasscom 25 years event","2015-03-01 12:02:02","Twitter for iPhone"
"17097223","RT @awnishbaria: People in India ll need 100 crore mobile phones in close future soon @PMOIndia at @nasscom","2015-03-01 12:01:58","Twitter for iPhone"
"17097223","RT @channelrt: Today good governance and e-governance has become synonymous to each other: @PMOIndia @nasscom #nasscom http://t.co/KydmN2hB…","2015-03-01 12:01:35","Twitter for iPhone"
"17097223","RT @FocusNewsIndia: PM @narendramodi talking @nasscom says I-ways are important for progress http://t.co/evvu42m8Ts","2015-03-01 12:01:23","Twitter for iPhone"
"17097223","RT @TCS_News: TCS CEO N.Chandra shares his vision on how India can become a smart nation at 25th Foundation Day of @nasscom http://t.co/9qA…","2015-03-01 12:01:15","Twitter for iPhone"
"17097223","RT @channelrt: Right from Astrology to Shopping, we are today totally dependent on IT today : @PMOIndia @nasscom #nasscom http://t.co/tJcDG…","2015-03-01 12:00:42","Twitter for iPhone"
"17097223","RT @shuklasaab: IT is ingrained in everything we do...and the nation is dependent on IT, says @PMOIndia @narendramodi at @nasscom  IT Drivi…","2015-03-01 12:00:34","Twitter for iPhone"
"17097223","RT @vishalgondal: The Unicorns of India with the Force  @narendramodi @nasscom @vijayshekhar @NaveenTewari @kanchankumar #BeTheForce http:/…","2015-03-01 12:00:28","Twitter for iPhone"
"17097223","RT @awnishbaria: Today we reached to an era where youngester's only guru is @google : @PMOIndia at @nasscom","2015-03-01 12:00:24","Twitter for iPhone"
"17097223","RT @mshaks01: Everyone under 18 has only one guru, @google guru @narendramodi at @nasscom Event @PMOIndia @CNBCTV18News","2015-03-01 12:00:07","Twitter for iPhone"
"17097223","RT @RajanAnandan: Mobile internet, mobile devices, mobile banking, mobile edu, mobile X. @PMOIndia  @nasscom @NASSCOMStartUps http://t.co/e…","2015-03-01 11:59:42","Twitter for iPhone"
"17097223","RT @awnishbaria: Thanks @PMOIndia for being at The @nasscom 25 year celebration. http://t.co/iZx3IsjIyM","2015-03-01 11:59:34","Twitter for iPhone"
"17097223","RT @abpnewstv: #IT changed the way the world would look at #India: PM @narendramodi at the @nasscom programme http://t.co/y34Gxg3W5l","2015-03-01 11:59:22","Twitter for iPhone"
"17097223","RT @channelrt: The prime reason for the success of the IT industry..the Govt is not there anywhere: PM Modi @nasscom #nasscom http://t.co/L…","2015-03-01 11:59:10","Twitter for iPhone"
"17097223","RT @sir_ashishpande: #IT changed the way the world would look at #India: PM @narendramodi at the @nasscom programme http://t.co/5UaO1mYFoO","2015-03-01 11:58:49","Twitter for iPhone"
"17097223","RT @VishalGaba: .@PMOIndia announces the launch of #InnovateForIndia program at the @nasscom #IndiaTommorrow event. #NarendraModi http://t.…","2015-03-01 11:58:44","Twitter for iPhone"
"17097223","RT @channelrt: IT changed the way the world would look at India: PM @narendramodi at the @nasscom programme #nasscom http://t.co/IOjLlwBFPk","2015-03-01 11:58:38","Twitter for iPhone"
"17097223","RT @prajyotm: @nasscom well quoted I.T = India Tomorrow :) So true","2015-03-01 11:58:18","Twitter for iPhone"
"17097223","RT @KaranBajwa_IN: i-ways as important as highways says pm @narendramodi @nasscom","2015-03-01 11:58:06","Twitter for iPhone"
"17097223","RT @TweetingBala: @narendramodi launches #InnovateForIndia an effort by @nasscom to fuel #innovation and power #digitalIndia #start http://…","2015-03-01 11:57:44","Twitter for iPhone"
"17097223","RT @channelrt: Just as Highways are important, today 'Iways (information ways)' are important too : @PMOIndia @nasscom #nasscom http://t.co…","2015-03-01 11:57:33","Twitter for iPhone"
"17097223","RT @prukalpa: And @pmoindia @narendramodi arrives at the @nasscom 25 yr celebration! @Social_Cops http://t.co/IozLHQmZxz","2015-03-01 11:57:27","Twitter for iPhone"
"17097223","RT @awnishbaria: When we talk of egovernance it means easy governance and economical governance: @PMOIndia at @nasscom","2015-03-01 11:57:11","Twitter for iPhone"
"17097223","RT @shuklasaab: @PMOIndia Sh. @narendramodi says India has done great for itself but there is a lot more to be done, at @nasscom IT Driving…","2015-03-01 11:57:04","Twitter for iPhone"
"17097223","RT @PMOIndia: PM @narendramodi at the @nasscom programme. http://t.co/bs9fUQf4ZV","2015-03-01 11:56:46","Twitter for Android"
"46376581","Our govt believes in a positive/sovereign foreign policy. The reverberation of that approach has set a tone of trust wt other countries. 2/2","2015-03-07 09:14:15","Twitter Web Client"
"46376581","Pre. Ghani to MPs: Our foreign policy is based on Afghanistan's stability/national interest. V're fully independent on how v control it. 1/2","2015-03-07 09:12:28","Twitter Web Client"
"46376581","Pres. @ashrafghani will shortly address both Houses of The Parliament (Wolesi &amp; Meshrano Jirga). Please stay tuned! Will be live on RTA.","2015-03-07 05:51:17","Twitter for iPad"
"46376581","Pre.Ghani on 8th Mar, Women Day: Preserving the rights of women, their empowerment/participation is our top priority. http://t.co/RWQ3u3sBWg","2015-03-05 12:15:08","Twitter Web Client"
"46376581","Based on the pact between the state and the nation, we are ready to help the victims and avoid any such calamities in the future. 2/2","2015-02-28 14:53:32","Twitter for iPhone"
"46376581","Recent avalanches have caused an immeasurable lost. We're facing a nat'l tragedy. I want everyone to pray &amp; help whatever way they can. 1/2","2015-02-28 14:52:18","Twitter for iPhone"
"46376581","Congratulations. It was a fantastic and spirited performance from our boys. Well done! We are very proud of them. #CWC15","2015-02-26 06:19:47","Twitter for iPhone"
"46376581","Key goal of our reform programs is to honor the electorate. Political consensus is the first basis of moving forward &amp; we're moving forward.","2015-02-25 09:26:11","Twitter Web Client"
"46376581","We have initiated a comprehensive effort for establishing lasting peace in Afghanistan. The process will be inclusive and fully transparent.","2015-02-21 14:02:30","Twitter Web Client"
"46376581","Spoke to players of Afghan national cricket team, wished them the best, encouraged the players to compete with a high morale in #cwc15","2015-02-14 14:05:23","Twitter for iPhone"
"46376581","As the world of cricket gears up for #CWC2015, I want to 1st congratulate #AFG for a fab win today &amp; then wish the very best to other teams.","2015-02-13 12:54:39","Twitter for iPhone"
"46376581","RT @MunSecConf: Afghan President @ashrafghani: ""Legitimacy in my country now comes from the ballot.“ #MSC2015 #Afghanistan","2015-02-08 14:54:11","Twitter for iPhone"
"46376581","President Ghani's speech at Munich Security Conference 2015 #MSC2015 https://t.co/YqpFmPiZqs","2015-02-08 12:28:10","Twitter for iPhone"
"46376581","Many congratulations to Dr. Ali Wardak for winning the prestigious Radzinowicz Memorial Prize. We are proud of him. http://t.co/9dzqJkYkxd","2015-02-05 15:44:29","iOS"
"46376581","I would like to thank @Nsalarzai for a job well done &amp; wish him all the best with his future role","2015-02-05 15:21:36","Twitter for iPhone"
"46376581","I would like to welcome on board @AjmalObaidABIDY as my new spokesperson.","2015-02-05 14:47:47","Twitter for iPhone"
"46376581","Ghani, UNDP &amp; the New York Times: Who really “overreached” on paying the Afghan police? http://t.co/OiTJVfy67d We won't tolerate corruption.","2015-02-03 11:00:02","Twitter Web Client"
"46376581","Our Cricket team has started its World Cup 2015 journey today. I wish them the very best, praying for their success. http://t.co/JpL7IGXEpG","2015-01-30 14:11:46","Twitter for iPhone"
"46376581","I express my deepest condolences to the brotherly nation of Saudi Arabia &amp; the family of King Abdullah Bin-Abdulaziz on this grievous day.","2015-01-23 06:06:17","Twitter for iPhone"
"46376581","China is AFG's friend. Today's 60th anniversary of our diplomatic relations is a moment n the millennia long relations b/w the two counties.","2015-01-20 14:28:47","Twitter Web Client"
"46376581","Pre. Ghani condemns the republishing of the Prophet Mohammad (PBUH) caricature by #CharlieHebdo. Full statement here: http://t.co/aFEXwGy2Ki","2015-01-17 18:42:38","Twitter for iPhone"
"46376581","Strongly condemn the attack on #CharlieHebdo. There is no justification for this brutal act. My thoughts are with the families of victims.","2015-01-08 10:10:13","Twitter Web Client"
"46376581","From now on, we must take the responsibility of securing Afghanistan, and we'll not allow our soil be a battleground 4 proxy wars. #post2014","2015-01-01 08:14:20","Twitter Web Client"
"46376581","There's no good &amp; bad in terrorism. People who killed children in Yahya Khel of Afghanistan, Peshawar or Mumbai are all the same terrorists.","2015-01-01 07:22:44","Twitter Web Client"
"46376581","I want to thank our security &amp; defense forces, they're the true sons of Afghanistan. V're proud of them. I want all Afghans to support them.","2015-01-01 07:13:38","Twitter Web Client"
"46376581","Strongly condemn the insane/coward attack on a school in K.Pakhtunkhwa. I seek patience/strength from Allah(swt) to the families of victims.","2014-12-16 13:06:09","Twitter Web Client"
"46376581","(Video) President Ghani visited victims of Isteqlal lycée suicide attack; Kabul Emergency Hospital http://t.co/qdgJkANlKO","2014-12-12 08:29:15","Twitter for iPhone"
"46376581","(Video) President Ghani’s full statement on the recent CIA #TortureReport issued by the U.S. Senate: https://t.co/yaCxVoWRHT","2014-12-10 16:40:03","Twitter for iPhone"
"46376581","Strongly condemn the inhumane treatment of Afghans by some of the officials n CIA. Its purely agst human rights &amp; int'l laws. #TortureReport","2014-12-10 16:32:34","Twitter for iPhone"
"46376581","""My purpose is to serve the citizens. I am a servant, and my masters are the citizens of Afghanistan"". - Pre. Ghani https://t.co/5BioPB1ZSx","2014-12-06 09:01:31","Twitter Web Client"
"46376581","We know our problems. We own them. The world isn't responsible for everything in Afghanistan. We are determined to solve all our problems.","2014-12-06 08:02:38","Twitter Web Client"
"46376581","On Dec 31st, the combat mission of NATO will end; Afghan security forces are ready and willing to assume their patriotic duty to defend AFG.","2014-12-03 09:56:02","Twitter Web Client"
"46376581","Live stream: Press conference of president @ashrafghani and NATO Secretary General  http://t.co/PpDxkf5gsH","2014-12-02 18:35:56","Twitter for iPhone"
"46376581","@jensstoltenberg Thx. I'm looking forward to meeting you, as well as attending the Foreign Ministerial meeting of NATO summit. Regards - AG.","2014-11-30 16:33:32","Twitter for iPhone"
"46376581","RT @MEAIndia: All by themselves. PM @narendramodi  &amp; Prez @ashrafghani confer on the rooftop. http://t.co/5hfB2jrfsV","2014-11-27 07:32:02","Twitter Web Client"
"46376581","As the President of Afghanistan, I am committing our country to deeper integration for peace and prosperity.","2014-11-26 15:43:07","Twitter for iPhone"
"46376581","Having been plunged into conflict in 1978, we are determined to create a virtuous circle of peace, stability and prosperity.","2014-11-26 15:39:36","Twitter for iPhone"
"46376581","Embarking on Afghanistan’s National Infrastructure Plan, we invite innovators from the region to join us in creating world-class facilities.","2014-11-26 15:38:02","Twitter for iPhone"
"46376581","As bringing peace to our country is our top priority, we are steadily creating the national, regional and global enabling environment for it","2014-11-26 15:34:11","Twitter for iPhone"
"46376581","we are determined to bring peace, stability and prosperity to the region and ourselves. 2/2","2014-11-26 15:32:13","Twitter for iPhone"
"46376581","Driven by vision of becoming Asian Roundabout, where goods, ideas &amp; people will flow in all directions as was the case for two millennia 1/2","2014-11-26 15:32:00","Twitter for iPhone"
"46376581","Located as we are in the heart of Asia, we, in Afghanistan, register and are affected by the movements and tremors of all parts of Asia.","2014-11-26 15:29:36","Twitter for iPhone"
"46376581","Pursuit of peace through political means is the other side of our determination to confront terrorism.","2014-11-26 15:24:33","Twitter for iPhone"
"46376581","Every problem must not be viewed as a nail to be hit with the hammer of force.","2014-11-26 15:24:17","Twitter for iPhone"
"46376581","Deeper integration for peace also requires acknowledgement of failures of governance such as corruption, exclusion and injustice by the rich","2014-11-26 15:22:55","Twitter for iPhone"
"46376581","Lasting peace require genuine commitment to address root causes of violence within&amp;across our countries &amp; forging instruments of cooperation","2014-11-26 15:19:05","Twitter for iPhone"
"46376581","Deeper integration within SAARC requires honesty in facing the various degrees of hostility between and among our countries","2014-11-26 15:11:27","Twitter for iPhone"
"46376581","Regardless of the rationale it should be clear that reliance on non-state actors by states as lethal instruments have blow back effects.","2014-11-26 15:08:52","Twitter for iPhone"
"46376581","I'll never let Afghanistan be used for proxy wars. Instead, our region needs an economic vision that's 4 the common good of everyone. #SAARC","2014-11-26 09:44:15","Twitter Web Client"
"46376581","""Our aim is not only to clean the govt, but make people more independent of it.” - Pre. Ghani's latest interview: http://t.co/Gr55ja0vh4","2014-11-24 12:55:23","Twitter Web Client"
"46376581","RT @MelanneVerveer: ""Women can play significant roles in returning peace &amp; prosperity to #Afghanistan."" - FL Rula Ghani @ashrafghani http:/…","2014-11-23 13:33:56","Twitter Web Client"
"46376581","V've inherited decades of problems. They cant be solved n a month/year. Our aim is to build a credible admn &amp; bring profound changes n 5yrs.","2014-11-21 06:49:28","Twitter Web Client"
"46376581","Congratulations to our Cricket team. Excellent performance. Well-deserved win!","2014-11-15 11:05:23","Twitter for iPhone"
"46376581","PAK's security lies in the security of AFG &amp; vice versa. 10yrs from now, v want to be n a France-Germany type of relationship with Pakistan.","2014-11-15 05:42:35","Twitter for iPhone"
"46376581","Strong/sound economy is paramount 4 the survival of a nation. Therefore, I want Afghanistan to be business-friendly. http://t.co/1ZQGeRXN7Q","2014-11-12 07:19:14","Twitter for iPhone"
"46376581","Experience has shown that if we invest on a girl, it will change the next 5 generations. Hence, we must understand the importance of women.","2014-11-08 12:31:48","Twitter for iPhone"
"46376581","Disturbed by the news of 42 Afghans drowned in Black Sea. Instructed our MOFA to find out what happened &amp; make sure it doesn't happen again.","2014-11-04 14:03:50","Twitter for iPhone"
